"","Region","LocalityName","LocalityCode","Treatment","Group","Month","Years_Since_Exclosure","Plot_Albedo","Productivity_Index","DistrictID","Moose_Density","Red_Deer_Density","Roe_Deer_Density","Mean_Canopy_Height","Snow_Prop","Avg_Decid_Prop","SWE_mm","Temp_K","Season"
"424","Trøndelag","verdal_1vb","1VBB","B","Composite","3",1,0.386154576590581,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.216583332660819,0.817204301075269,0.55,47.4747311827957,271.837096774194,"Season_1"
"425","Trøndelag","steinkjer_2bbb","2BBB","B","Composite","3",1,0.478201465757471,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.291672679005472,0.905913978494624,0.926637086903305,141.682258064516,271.55564516129,"Season_1"
"426","Telemark","nome_cappelen2","2CAB","B","Composite","3",1,0.359491398554086,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.380803571209461,0.661290322580645,0.446148648648649,81.9631720430108,274.324462365591,"Season_1"
"427","Telemark","fritsoe2","2FRB","B","Composite","3",1,0.416471406944534,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.854038740012436,0.825268817204301,0.43288961038961,125.035215053763,273.255913978495,"Season_1"
"428","Telemark","kviteseid2","2KVB","B","Composite","3",1,0.507287255071851,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.956211164489714,0.994623655913978,0.683333333333333,279.156451612903,270.941397849462,"Season_1"
"429","Trøndelag","verdal_2vb","2VBB","B","Composite","3",1,0.329067212791486,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.567233490816676,0.795698924731183,0.688200203695621,36.3118279569892,272.038978494624,"Season_1"
"430","Telemark","kviteseid3","3KVB","B","Composite","3",1,0.512239782772518,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.802549872254414,0.991935483870968,0.941272418058132,243.443010752688,270.557795698925,"Season_1"
"431","Telemark","notodden3","3NOB","B","Composite","3",1,0.453341492722569,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.888706699265361,0.932795698924731,0.293373745819398,144.018817204301,272.278225806452,"Season_1"
"432","Telemark","drangedal4","4DRB","B","Composite","3",1,0.450743960583932,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.949242132564795,0.887096774193548,0.972824302134647,149.859677419355,273.056451612903,"Season_1"
"433","Telemark","notodden5","5NOB","B","Composite","3",1,0.428787877030514,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.406247421944893,0.962365591397849,0.235897895743663,173.597849462366,271.854301075269,"Season_1"
"434","Telemark","notodden6","6NOB","B","Composite","3",1,0.42522461803036,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.664381176672657,0.85752688172043,0.287179487179487,118.745430107527,273.018548387097,"Season_1"
"435","Trøndelag","bratsberg","BRB","B","Composite","3",1,0.422983219571285,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.427393586708792,0.846774193548387,0.979902858579329,69.3440860215054,272.936290322581,"Season_1"
"436","Trøndelag","selbu_flub","FLB","B","Composite","3",1,0.41355856802782,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.66651620670287,0.833333333333333,0.497023809523809,68.0747311827957,272.308870967742,"Season_1"
"437","Trøndelag","hi_tydal","HIB","B","Composite","3",1,0.485289296950987,0.214070788,"1665",16.47588281,0.419443553,0,0.558368909693206,0.956989247311828,0.901514355742297,173.820967741935,271.109677419355,"Season_1"
"438","Trøndelag","selbu_kl","KLB","B","Composite","3",1,0.440371551404793,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.113526502119002,0.889784946236559,0.529117009750813,98.0346774193548,271.845698924731,"Season_1"
"439","Trøndelag","singsaas","LAB","B","Composite","3",1,0.448336419473654,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.195805897931934,0.946236559139785,0.247619047619048,147.10752688172,271.540053763441,"Season_1"
"440","Trøndelag","malvik","MAB","B","Composite","3",1,0.417168061769777,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.413341902637828,0.844086021505376,0.694597630718954,66.4064516129032,272.512634408602,"Season_1"
"441","Trøndelag","sl_tydal","SEB","B","Composite","3",1,0.491877012218741,0.132712131,"1665",16.47588281,0.419443553,0,0.286093677692901,0.962365591397849,0.692460317460317,196.929032258065,270.640322580645,"Season_1"
"442","Trøndelag","selbu_sl","SLB","B","Composite","3",1,0.44594817219061,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.621776349386763,0.92741935483871,0.2875,136.032795698925,271.429838709677,"Season_1"
"443","Trøndelag","steinkjer_1bbb","1BBUB","UB","Composite","3",1,0.482577055523645,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.15554822394258,0.900537634408602,0.93234649122807,140.152956989247,271.550268817204,"Season_1"
"444","Telemark","nome_cappelen1","1CAUB","UB","Composite","3",1,0.357002695953605,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.299851009619276,0.706989247311828,0.133333333333333,103.610215053763,274.345698924731,"Season_1"
"445","Telemark","drangedal1","1DRUB","UB","Composite","3",1,0.412321006459126,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.89349748748536,0.768817204301075,0.653645833333333,140.966397849462,273.750806451613,"Season_1"
"446","Telemark","fritsoe1","1FRUB","UB","Composite","3",1,0.488287475771818,0.245537883,"0604",45.5486725,2.225169257,8.847710058,1.4471953509213,0.970430107526882,0.728227699530516,219.071774193548,272.368279569892,"Season_1"
"447","Telemark","furesdal","1FYUB","UB","Composite","3",1,0.421168991764161,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.765572700937602,0.943548387096774,0.25,120.738978494624,272.262365591398,"Season_1"
"448","Trøndelag","namdalseid_1kub","1KUB","UB","Composite","3",1,0.407829021783988,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.244896724315768,0.806451612903226,0.354166666666667,83.3360215053763,272.838440860215,"Season_1"
"449","Telemark","kviteseid1","1KVUB","UB","Composite","3",1,0.485132126617767,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.69761136832054,0.975806451612903,0.678571428571428,171.846505376344,271.647311827957,"Season_1"
"450","Trøndelag","nsb_verdal","1NSUB","UB","Composite","3",1,0.254077629032182,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.13729629590475,0.698924731182796,0.666666666666667,17.5698924731183,272.821505376344,"Season_1"
"451","Trøndelag","sub_namdalseid","1SUB","UB","Composite","3",1,0.47883433615457,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.152450494683465,0.895161290322581,0.719100851722803,163.505913978495,271.930107526882,"Season_1"
"452","Trøndelag","verdal_1vb","1VBUB","UB","Composite","3",1,0.384036834110611,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.266489106051446,0.817204301075269,0.564102564102564,47.4747311827957,271.837096774194,"Season_1"
"453","Trøndelag","steinkjer_2bbb","2BBUB","UB","Composite","3",1,0.484279439209746,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.540061009660257,0.905913978494624,0.982397959183673,141.682258064516,271.55564516129,"Season_1"
"454","Telemark","nome_cappelen2","2CAUB","UB","Composite","3",1,0.359366129877334,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.765922461321981,0.661290322580645,0.438651218062983,81.9631720430108,274.324462365591,"Season_1"
"455","Telemark","fritsoe2","2FRUB","UB","Composite","3",1,0.435688558863964,0.148195816,"0728",45.48785783,33.89613967,19.91579349,1.47146511385675,0.825268817204301,0.788957688338493,125.035215053763,273.255913978495,"Season_1"
"456","Telemark","kviteseid2","2KVUB","UB","Composite","3",1,0.485756209885608,0.106407376,"0829",34.25057033,13.40190923,2.936689407,1.50583744001359,0.994623655913978,0.322916666666667,279.156451612903,270.941397849462,"Season_1"
"457","Trøndelag","verdal_2vb","2VBUB","UB","Composite","3",1,0.335028947867381,0.241115185,"1721",28.2697902,2.827400105,6.979690234,1.6071785787697,0.795698924731183,0.559722222222222,36.3118279569892,272.038978494624,"Season_1"
"458","Telemark","drangedal3","3DRUB","UB","Composite","3",1,0.440185495148684,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0915438149867882,0.876344086021505,0.333333333333333,147.938978494624,273.070698924731,"Season_1"
"459","Telemark","kviteseid3","3KVUB","UB","Composite","3",1,0.503280684965607,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.989695650640541,0.991935483870968,0.842637304468067,243.443010752688,270.557795698925,"Season_1"
"460","Telemark","notodden3","3NOUB","UB","Composite","3",1,0.451942965534847,0.142430355,"0807",45.75073179,7.549714848,3.55799475,1.12241627908268,0.932795698924731,0.280769230769231,144.018817204301,272.278225806452,"Season_1"
"461","Telemark","drangedal4","4DRUB","UB","Composite","3",1,0.462688156300827,0.205027981,"0817",27.00672829,9.836987784,5.031787593,2.34772389858373,0.887096774193548,0.980762147962365,149.859677419355,273.056451612903,"Season_1"
"462","Telemark","notodden5","5NOUB","UB","Composite","3",1,0.35976531267759,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.643162291463096,0.962365591397849,0.139193631398058,173.597849462366,271.854301075269,"Season_1"
"463","Telemark","notodden6","6NOUB","UB","Composite","3",1,0.437171054605721,0.106105683,"0807",45.75073179,7.549714848,3.55799475,1.03620902460949,0.85752688172043,0.54978354978355,118.745430107527,273.018548387097,"Season_1"
"464","Trøndelag","bratsberg","BRUB","UB","Composite","3",1,0.423518350805804,0.19644858,"1601",79.89208961,1.335197374,31.0221955,2.13904225370522,0.846774193548387,0.962045306175741,69.3440860215054,272.936290322581,"Season_1"
"465","Trøndelag","selbu_flub","FLUB","UB","Composite","3",1,0.432867931785995,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.40290329890915,0.833333333333333,0.833333333333333,68.0747311827957,272.308870967742,"Season_1"
"466","Trøndelag","hi_tydal","HIUB","UB","Composite","3",1,0.488198766629955,0.214070788,"1665",16.47588281,0.419443553,0,1.88257870700262,0.956989247311828,0.812845049687155,173.820967741935,271.109677419355,"Season_1"
"467","Trøndelag","selbu_kl","KLUB","UB","Composite","3",1,0.432144022993882,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.196003195316235,0.889784946236559,0.302083333333333,98.0346774193548,271.845698924731,"Season_1"
"468","Trøndelag","singsaas","LAUB","UB","Composite","3",1,0.424998159192021,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.215802325885256,0.946236559139785,0,147.10752688172,271.540053763441,"Season_1"
"469","Trøndelag","malvik","MAUB","UB","Composite","3",1,0.423585051420207,0.160287892,"1663",91.59537109,0.841762109,20.5676583,1.40626146546202,0.844086021505376,0.707738095238095,66.4064516129032,272.512634408602,"Season_1"
"470","Trøndelag","sl_tydal","SEUB","UB","Composite","3",1,0.48867393298122,0.132712131,"1665",16.47588281,0.419443553,0,0.828131509418472,0.962365591397849,0.668784114436288,196.929032258065,270.640322580645,"Season_1"
"471","Trøndelag","selbu_sl","SLUB","UB","Composite","3",1,0.468148363735054,0.124288986,"1664",56.44604547,5.437898015,4.380325628,1.04207021931917,0.92741935483871,0.669871794871795,136.032795698925,271.429838709677,"Season_1"
"622","Trøndelag","steinkjer_1bbb","1BBB","B","Composite","4",1,0.35808794730576,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.15554822394258,0.65,0.944047619047619,70.3866666666667,275.953611111111,"Season_2"
"623","Telemark","nome_cappelen1","1CAB","B","Composite","4",1,0.226621383471076,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.212220429511045,0.238888888888889,0.217401960784314,29.1325,278.826111111111,"Season_2"
"624","Telemark","drangedal1","1DRB","B","Composite","4",1,0.299962773037234,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.724767388548418,0.338888888888889,0.193560606060606,49.06,278.171666666667,"Season_2"
"625","Telemark","fritsoe1","1FRB","B","Composite","4",1,0.359951978826447,0.245537883,"0604",45.5486725,2.225169257,8.847710058,1.4471953509213,0.669444444444444,0.270833333333333,112.354166666667,276.779722222222,"Season_2"
"626","Telemark","furesdal","1FYB","B","Composite","4",1,0.267460456540506,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.256416666238159,0.422222222222222,0.0357142857142857,39.0447222222222,276.517222222222,"Season_2"
"627","Trøndelag","namdalseid_1kub","1KB","B","Composite","4",1,0.214084664395375,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.244896724315768,0.369444444444444,0.912152777777778,27.2475,276.920277777778,"Season_2"
"628","Telemark","kviteseid1","1KVB","B","Composite","4",1,0.351674340708336,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.1901827429254,0.686111111111111,0.737760416666667,72.6552777777778,275.871388888889,"Season_2"
"629","Trøndelag","nsb_verdal","1NSB","B","Composite","4",1,0.159752574296169,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.13729629590475,0.141666666666667,0.647222222222222,2.13944444444444,277.110833333333,"Season_2"
"630","Trøndelag","sub_namdalseid","1SB","B","Composite","4",1,0.372112427179447,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.152450494683465,0.666666666666667,0.830357142857143,93.3013888888889,276.001388888889,"Season_2"
"631","Trøndelag","verdal_1vb","1VBB","B","Composite","4",1,0.172460165344778,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.216583332660819,0.35,0.55,12.6758333333333,276.120555555556,"Season_2"
"632","Trøndelag","steinkjer_2bbb","2BBB","B","Composite","4",1,0.35737201304813,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.291672679005472,0.647222222222222,0.926637086903305,72.1316666666667,275.938333333333,"Season_2"
"633","Telemark","nome_cappelen2","2CAB","B","Composite","4",1,0.194344095269299,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.380803571209461,0.194444444444444,0.446148648648649,21.22,278.948611111111,"Season_2"
"634","Telemark","fritsoe2","2FRB","B","Composite","4",1,0.298998440677249,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.854038740012436,0.394444444444444,0.43288961038961,47.5188888888889,277.690833333333,"Season_2"
"635","Telemark","kviteseid2","2KVB","B","Composite","4",1,0.401289051007942,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.956211164489714,0.883333333333333,0.683333333333333,185.476111111111,275.140277777778,"Season_2"
"636","Trøndelag","verdal_2vb","2VBB","B","Composite","4",1,0.161739198782755,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.567233490816676,0.313888888888889,0.688200203695621,8.49277777777778,276.286111111111,"Season_2"
"637","Telemark","kviteseid3","3KVB","B","Composite","4",1,0.405363496215717,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.802549872254414,0.9,0.941272418058132,163.904166666667,274.668055555556,"Season_2"
"638","Telemark","notodden3","3NOB","B","Composite","4",1,0.311920269187103,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.888706699265361,0.552777777777778,0.293373745819398,53.4963888888889,276.735833333333,"Season_2"
"639","Telemark","drangedal4","4DRB","B","Composite","4",1,0.333849867013036,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.949242132564795,0.441666666666667,0.972824302134647,57.7761111111111,277.363055555556,"Season_2"
"640","Telemark","notodden5","5NOB","B","Composite","4",1,0.317008181857129,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.406247421944893,0.644444444444444,0.235897895743663,82.1680555555556,276.231944444444,"Season_2"
"641","Telemark","notodden6","6NOB","B","Composite","4",1,0.244323658183662,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.664381176672657,0.366666666666667,0.287179487179487,33.0038888888889,277.522777777778,"Season_2"
"642","Trøndelag","bratsberg","BRB","B","Composite","4",1,0.185749412612389,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.427393586708792,0.319444444444444,0.979902858579329,18.6933333333333,276.8175,"Season_2"
"643","Trøndelag","selbu_flub","FLB","B","Composite","4",1,0.188062200450596,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.66651620670287,0.369444444444444,0.497023809523809,18.3913888888889,276.425555555556,"Season_2"
"644","Trøndelag","hi_tydal","HIB","B","Composite","4",1,0.365619110189344,0.214070788,"1665",16.47588281,0.419443553,0,1.88257870700262,0.811111111111111,0.901514355742297,88.8436111111111,275.43,"Season_2"
"645","Trøndelag","selbu_kl","KLB","B","Composite","4",1,0.23188250869921,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.113526502119002,0.527777777777778,0.529117009750813,31.2691666666667,275.9875,"Season_2"
"646","Trøndelag","singsaas","LAB","B","Composite","4",1,0.317256316490328,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.215802325885256,0.636111111111111,0.247619047619048,60.8875,275.933611111111,"Season_2"
"647","Trøndelag","malvik","MAB","B","Composite","4",1,0.186441593256098,0.160287892,"1663",91.59537109,0.841762109,20.5676583,1.40626146546202,0.358333333333333,0.694597630718954,18.51,276.476388888889,"Season_2"
"648","Trøndelag","sl_tydal","SEB","B","Composite","4",1,0.385248914547384,0.132712131,"1665",16.47588281,0.419443553,0,0.828131509418472,0.886111111111111,0.692460317460317,126.731111111111,274.984444444444,"Season_2"
