"","Region","LocalityName","LocalityCode","Treatment","Subplot","Years_Since_Exclosure","Month","Albedo","Total_Biomass_kg","Total_Biomass_kg_m2","Annual_Delta_Total_Biomass_kg","Annual_Delta_Total_Biomass_kg_m2"
"72271","Trøndelag","steinkjer_1bbb","1BBB","B","NH",5,7,0.155603745110573,2.17588896,0.173151741801542,0.7190925,0.0572235629576544
"72272","Trøndelag","steinkjer_1bbb","1BBB","B","NH",5,8,0.155603745110639,2.17588896,0.173151741801542,0.7190925,0.0572235629576544
"72273","Trøndelag","steinkjer_1bbb","1BBB","B","NH",5,9,0.155603745178152,2.17588896,0.173151741801542,0.7190925,0.0572235629576544
"72274","Trøndelag","steinkjer_1bbb","1BBB","B","NH",5,10,0.156475270323202,2.17588896,0.173151741801542,0.7190925,0.0572235629576544
"72275","Trøndelag","steinkjer_1bbb","1BBB","B","NH",5,11,0.209108325335319,2.17588896,0.173151741801542,0.7190925,0.0572235629576544
"72276","Trøndelag","steinkjer_1bbb","1BBB","B","NH",5,12,0.342067253790104,2.17588896,0.173151741801542,0.7190925,0.0572235629576544
"72277","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,1,0.449783130215528,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72278","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,2,0.472736229783307,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72279","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,3,0.468444657005406,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72280","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,4,0.317447150119933,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72281","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,5,0.161842780873687,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72282","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,6,0.159601705337547,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72283","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,7,0.159601705337525,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72284","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,8,0.159601705337526,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72285","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,9,0.159601705343494,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72286","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,10,0.160309921605868,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72287","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,11,0.212307332255906,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72288","Trøndelag","steinkjer_1bbb","1BBB","B","NV",5,12,0.347138154947321,1.81608396,0.144519369651952,0.97406514,0.0775136409622495
"72289","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,1,0.452192133979972,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72290","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,2,0.475060012275668,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72291","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,3,0.470710172486812,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72292","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,4,0.318609740319866,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72293","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,5,0.162304911799899,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72294","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,6,0.160117829327799,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72295","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,7,0.160117829327778,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72296","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,8,0.160117829327779,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72297","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,9,0.160117829333634,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72298","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,10,0.160807908165533,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72299","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,11,0.212859360207987,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72300","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",5,12,0.348107885898233,0.47425632,0.0377401188102859,0.255495,0.0203316460926319
"72301","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,1,0.452130519075709,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72302","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,2,0.474988480405692,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72303","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,3,0.47063738880205,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72304","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,4,0.318554351130277,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72305","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,5,0.162265064032404,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72306","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,6,0.160078761822609,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72307","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,7,0.160078761822588,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72308","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,8,0.16007876182259,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72309","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,9,0.160078761828445,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72310","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,10,0.160768588930619,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72311","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,11,0.212817162239293,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72312","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",5,12,0.348056443492942,0.48830896,0.0388583923700313,0.08464264,0.0067356472761739
"72313","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,1,0.427025383157758,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72314","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,2,0.450473007975785,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72315","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,3,0.446546425305153,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72316","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,4,0.305673254232868,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72317","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,5,0.156729546214552,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72318","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,6,0.154074750318326,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72319","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,7,0.154074750317926,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72320","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,8,0.154074750317966,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72321","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,9,0.154074750361278,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72322","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,10,0.154923117840522,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72323","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,11,0.206817570025442,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72324","Trøndelag","steinkjer_1bbb","1BBB","B","NH",6,12,0.338173151200065,4.04920396,0.322225412910639,1.873315,0.149073671109097
"72325","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,1,0.446526653381226,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72326","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,2,0.469489785278788,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72327","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,3,0.465256980238411,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72328","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,4,0.315690029884995,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72329","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,5,0.161184265707739,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72330","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,6,0.158900892940723,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72331","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,7,0.158900892940701,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72332","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,8,0.158900892940702,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72333","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,9,0.158900892946796,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72334","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,10,0.159623528555716,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72335","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,11,0.211491262737851,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72336","Trøndelag","steinkjer_1bbb","1BBB","B","NV",6,12,0.345663203344317,3.94112882,0.313625066532464,2.12504486,0.169105696880512
"72337","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,1,0.452192133979972,0.47425632,0.0377401188102859,0,0
"72338","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,2,0.475060012275668,0.47425632,0.0377401188102859,0,0
"72339","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,3,0.470710172486812,0.47425632,0.0377401188102859,0,0
"72340","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,4,0.318609740319866,0.47425632,0.0377401188102859,0,0
"72341","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,5,0.162304911799899,0.47425632,0.0377401188102859,0,0
"72342","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,6,0.160117829327799,0.47425632,0.0377401188102859,0,0
"72343","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,7,0.160117829327778,0.47425632,0.0377401188102859,0,0
"72344","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,8,0.160117829327779,0.47425632,0.0377401188102859,0,0
"72345","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,9,0.160117829333634,0.47425632,0.0377401188102859,0,0
"72346","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,10,0.160807908165533,0.47425632,0.0377401188102859,0,0
"72347","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,11,0.212859360207987,0.47425632,0.0377401188102859,0,0
"72348","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",6,12,0.348107885898233,0.47425632,0.0377401188102859,0,0
"72349","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,1,0.452502146609858,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72350","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,2,0.475419921674169,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72351","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,3,0.471076380335314,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72352","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,4,0.318888428545344,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72353","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,5,0.162505404056507,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72354","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,6,0.160314395729576,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72355","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,7,0.160314395729555,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72356","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,8,0.160314395729557,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72357","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,9,0.160314395735412,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72358","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,10,0.161005741134143,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72359","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,11,0.213071677396615,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72360","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",6,12,0.348366716055366,0.40366632,0.0321227450938574,-0.08464264,-0.0067356472761739
"72361","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,1,0.426006467208022,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72362","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,2,0.448298090543034,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72363","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,3,0.444139857329441,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72364","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,4,0.302789359858258,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72365","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,5,0.154532400369,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72366","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,6,0.152110854370557,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72367","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,7,0.152110854370158,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72368","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,8,0.152110854370198,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72369","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,9,0.152110854413279,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72370","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,10,0.152882327655401,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72371","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,11,0.204448454915612,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72372","Trøndelag","steinkjer_1bbb","1BBB","B","NH",7,12,0.335382474853541,8.35238646,0.664661795861409,4.3031825,0.34243638295077
"72373","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,1,0.444019943010166,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72374","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,2,0.466689154423047,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72375","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,3,0.462437066335116,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72376","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,4,0.313735401125452,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72377","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,5,0.160189108663991,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72378","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,6,0.157939014405703,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72379","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,7,0.15793901440568,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72380","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,8,0.157939014405682,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72381","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,9,0.157939014411804,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72382","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,10,0.158651013109865,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72383","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,11,0.210337835143795,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72384","Trøndelag","steinkjer_1bbb","1BBB","B","NV",7,12,0.34393133744537,7.72517132,0.614749600904871,3.7840425,0.301124534372407
"72385","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,1,0.452192133979972,0.47425632,0.0377401188102859,0,0
"72386","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,2,0.475060012275668,0.47425632,0.0377401188102859,0,0
"72387","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,3,0.470710172486812,0.47425632,0.0377401188102859,0,0
"72388","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,4,0.318609740319866,0.47425632,0.0377401188102859,0,0
"72389","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,5,0.162304911799899,0.47425632,0.0377401188102859,0,0
"72390","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,6,0.160117829327799,0.47425632,0.0377401188102859,0,0
"72391","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,7,0.160117829327778,0.47425632,0.0377401188102859,0,0
"72392","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,8,0.160117829327779,0.47425632,0.0377401188102859,0,0
"72393","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,9,0.160117829333634,0.47425632,0.0377401188102859,0,0
"72394","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,10,0.160807908165533,0.47425632,0.0377401188102859,0,0
"72395","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,11,0.212859360207987,0.47425632,0.0377401188102859,0,0
"72396","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",7,12,0.348107885898233,0.47425632,0.0377401188102859,0,0
"72397","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,1,0.452502146609858,0.40366632,0.0321227450938574,0,0
"72398","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,2,0.475419921674169,0.40366632,0.0321227450938574,0,0
"72399","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,3,0.471076380335314,0.40366632,0.0321227450938574,0,0
"72400","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,4,0.318888428545344,0.40366632,0.0321227450938574,0,0
"72401","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,5,0.162505404056507,0.40366632,0.0321227450938574,0,0
"72402","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,6,0.160314395729576,0.40366632,0.0321227450938574,0,0
"72403","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,7,0.160314395729555,0.40366632,0.0321227450938574,0,0
"72404","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,8,0.160314395729557,0.40366632,0.0321227450938574,0,0
"72405","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,9,0.160314395735412,0.40366632,0.0321227450938574,0,0
"72406","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,10,0.161005741134143,0.40366632,0.0321227450938574,0,0
"72407","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,11,0.213071677396615,0.40366632,0.0321227450938574,0,0
"72408","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",7,12,0.348366716055366,0.40366632,0.0321227450938574,0,0
"72409","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,1,0.436588263728969,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72410","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,2,0.458610827125591,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72411","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,3,0.454255510137294,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72412","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,4,0.308089515766744,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72413","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,5,0.156371543849961,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72414","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,6,0.1541277868232,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72415","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,7,0.154127786822944,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72416","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,8,0.154127786822969,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72417","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,9,0.154127786851946,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72418","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,10,0.15483885061543,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72419","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,11,0.206580664683671,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72420","Trøndelag","steinkjer_1bbb","1BBB","B","NH",8,12,0.339400737007434,10.40085126,0.827673445196284,2.0484648,0.163011649334875
"72421","Trøndelag","steinkjer_1bbb","1BBB","B","NV",8,1,0.429404414263727,13.34314438,1.06181369223292,5.61797306,0.44706409132805
"72422","Trøndelag","steinkjer_1bbb","1BBB","B","NV",8,2,0.449387899243475,13.34314438,1.06181369223292,5.61797306,0.44706409132805
"72423","Trøndelag","steinkjer_1bbb","1BBB","B","NV",8,3,0.44476144555519,13.34314438,1.06181369223292,5.61797306,0.44706409132805
"72424","Trøndelag","steinkjer_1bbb","1BBB","B","NV",8,4,0.29987155798586,13.34314438,1.06181369223292,5.61797306,0.44706409132805
"72425","Trøndelag","steinkjer_1bbb","1BBB","B","NV",8,5,0.14986287807767,13.34314438,1.06181369223292,5.61797306,0.44706409132805
"72426","Trøndelag","steinkjer_1bbb","1BBB","B","NV",8,6,0.147851659658135,13.34314438,1.06181369223292,5.61797306,0.44706409132805
"72427","Trøndelag","steinkjer_1bbb","1BBB","B","NV",8,7,0.147851659658113,13.34314438,1.06181369223292,5.61797306,0.44706409132805
