"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","Mean_Plot_Biomass_kg","Mean_Plot_Biomass_kg_m2","Productivity_Index","DistrictID","Moose_Density","Red_Deer_Density","Roe_Deer_Density","Decid_Bio","Pine_Bio","Spruce_Bio"
"605","Trøndelag","verdal_2vb","2VBB","B",8,17.021887345,1.35455875585506,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.614302904704969,0.278653249013583,0.6705925388967
"606","Telemark","drangedal3","3DRB","B",8,0.55353375,0.0440488162403467,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0334597405172457,0.0273189459817238,0
"607","Telemark","kviteseid3","3KVB","B",8,3.910944495,0.311223074268643,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.111311584142016,0,0.199911490126627
"608","Telemark","notodden3","3NOB","B",8,9.56274803333333,0.76097930952365,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.0196518316687092,0.726683963113854,0.0146435147410872
"609","Telemark","drangedal4","4DRB","B",8,6.898629005,0.548975453351437,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.456011907165307,0.0491741027671029,0.0806700204943538
"610","Telemark","notodden4","4NOB","B",8,5.500637345,0.437726811806315,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.0674718855602714,0.116105520422326,0.338865874431623
"611","Telemark","notodden5","5NOB","B",8,10.1306021,0.806167700356068,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.139137496709042,0.0846887325433439,0.624685837375354
"612","Telemark","notodden6","6NOB","B",8,6.819121615,0.542648456286019,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.0315728385049093,0.423443662716719,0.0876319550643905
"613","Trøndelag","bratsberg","BRB","B",8,3.12841291,0.2489511893295,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.125719705273913,0.0273189459817238,0.232803495120312
"614","Hedmark","didrik_holmsen","DHB","B",8,10.00827007,0.796432826719585,0.234215068,"0221",56.43464358,0,18.91236981,0.274853131902169,0.0673867334215855,0.471039644751227
"615","Trøndelag","selbu_flub","FLB","B",8,13.795375975,1.09780113911621,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.364638724307883,0,0.733162414808329
"616","Trøndelag","hi_tydal","HIB","B",8,5.15221264,0.410000054758272,0.214070788,"1665",16.47588281,0.419443553,0,0.0929122795937481,0.00546378919634477,0.315721827865438
"617","Hedmark","halvard_pramhus","HPB","B",8,13.545896875,1.07794822313465,0.335469416,"0420",62.64905485,0,13.92362896,0.0651311763051752,0.987579897239317,0.0504742991803242
"618","Trøndelag","selbu_kl","KLB","B",8,8.20811518,0.653181052182311,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.28192320111519,0.243138619237342,0.128119231829779
"619","Trøndelag","singsaas","LAB","B",8,4.07977535,0.324658206828484,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.0210737338669129,0.118837415020499,0.184747057941072
"620","Hedmark","maarud_1","M1B","B",8,13.717779375,1.09162619788765,0.502955834,"0419",49.08527729,0.828135374,16.24462266,0.707761335626782,0.249968355732773,0.133896506528095
"621","Hedmark","maarud_2","M2B","B",8,6.276035695,0.499431051940214,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.245438712150961,0.0163913675890343,0.237600972200219
"622","Hedmark","maarud_3","M3B","B",8,2.31891165,0.184533125845442,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.0198231778804419,0.176662517348481,0.0644261199072781
"623","Trøndelag","malvik","MAB","B",8,4.541492995,0.361400529585733,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.0468317295470766,0,0.314568800038657
"624","Hedmark","stig_dahlen","SDB","B",8,16.660561095,1.32580532647689,1,"0221",56.43464358,0,18.91236981,0.281427357073086,0.0191232621872067,1.02525470721659
"625","Trøndelag","sl_tydal","SEB","B",8,4.45633495,0.354623867682837,0.132712131,"1665",16.47588281,0.419443553,0,0.134458269762416,0.0792249433469991,0.180553126246922
"626","Trøndelag","selbu_sl","SLB","B",8,6.583499555,0.523898248510772,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.055134867597197,0,0.468763380913575
"627","Hedmark","stangeskovene_aurskog","SSAB","B",8,5.225300625,0.41581621180496,0.114068355,"0221",56.43464358,0,18.91236981,0.0731763592066311,0.341486824771548,0.00461211130712426
"628","Hedmark","stangeskovene_eidskog","SSBB","B",8,6.24856125,0.497244705074986,0.090462104,"0420",62.64905485,0,13.92362896,0.0581266677878614,0.133862835310447,0.610510403953356
"629","Hedmark","truls_holm","THB","B",8,11.50376099,0.915440212853108,0.294777374,"0221",56.43464358,0,18.91236981,0.0920646482189558,0.687071491440355,0.136304073193798
"630","Trøndelag","steinkjer_1bbb","1BBUB","UB",8,6.414326875,0.51043591438172,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.271874193420343,0,0.318082294615169
"631","Telemark","nome_cappelen1","1CAUB","UB",8,3.4467547375,0.274284027049267,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.00992357728630935,0.168974847842993,0.100347390563119
"632","Telemark","drangedal1","1DRUB","UB",8,5.90106755,0.46959203505084,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.21748596980556,0.107191092904806,0.225308292019078
"633","Telemark","fritsoe1","1FRUB","UB",8,16.955232175,1.349254505961,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.62768026203103,0.129026315533563,0.624804507279797
"634","Telemark","furesdal","1FYUB","UB",8,5.9148926375,0.470692200557992,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.0376003234744717,0.0751826415512876,0.489745755201134
"635","Trøndelag","namdalseid_1kub","1KUB","UB",8,14.968158125,1.19112817728743,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.623124079760345,0,0.568004097527088
"636","Telemark","kviteseid1","1KVUB","UB",8,3.40847085,0.271237492081067,0.105926078,"0829",34.25057033,13.40190923,2.936689407,0.0596849816877892,0.101236032187872,0.321868988598683
"637","Telemark","notodden1","1NOUB","UB",8,9.171611025,0.729853615372437,0.154754533,"0807",45.75073179,7.549714848,3.55799475,0.400852406361793,0.308174392101318,0.0416536338186531
"638","Trøndelag","nsb_verdal","1NSUB","UB",8,1.78770773333333,0.142261261281804,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.11954109738072,0,0.0681604917032506
"639","Trøndelag","sub_namdalseid","1SUB","UB",8,6.215146125,0.494585613916094,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.362051324493107,0,0.132534289422987
"640","Trøndelag","verdal_1vb","1VBUB","UB",8,1.82655545,0.145352664349471,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.169443867181528,0.0163764169715676,0.00757338796702784
"641","Trøndelag","steinkjer_2bbb","2BBUB","UB",8,4.1548345,0.330631224201872,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.16969672990253,0,0.321868988598683
"642","Telemark","nome_cappelen2","2CAUB","UB",8,9.6856386625,0.770758635069424,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.371866139270181,0.361025555964104,0.0504892531135189
"643","Telemark","fritsoe2","2FRUB","UB",8,10.930580725,0.869827976624372,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.334010777957152,0,0.53581719866722
"644","Telemark","kviteseid2","2KVUB","UB",8,5.572570525,0.443451072390974,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.0839742680988733,0.0198502023897789,0.344589152499767
"645","Trøndelag","verdal_2vb","2VBUB","UB",8,14.1833260125,1.12867322218662,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.710857152591538,0.0267977732262015,0.588830914436415
"646","Telemark","drangedal3","3DRUB","UB",8,1.91590665,0.152463006925067,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.116343956410883,0.0133988866131008,0.045440327802167
"647","Telemark","kviteseid3","3KVUB","UB",8,10.911798575,0.868333340617175,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.307902631057115,0,0.56043070956006
"648","Telemark","notodden3","3NOUB","UB",8,4.08899385,0.32539179174993,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.0746306414780069,0.275917813217927,0.0624804507279797
"649","Telemark","drangedal4","4DRUB","UB",8,11.866138475,0.944277296854587,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.679208718008613,0,0.265068578845974
"650","Telemark","notodden4","4NOUB","UB",8,10.168564275,0.809188634256953,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.346212057443912,0.247135019752748,0.215841557060293
"651","Telemark","notodden5","5NOUB","UB",8,19.3549072125,1.54021457797718,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.181908611097936,0.0565730768108699,1.31587615927109
"652","Telemark","notodden6","6NOUB","UB",8,4.35362695,0.346450624735296,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.0955289109990345,0.247135019752748,0.00757338796702784
"653","Trøndelag","bratsberg","BRUB","UB",8,17.6795887,1.40689696671831,0.19644858,"1601",79.89208961,1.335197374,31.0221955,1.00442322109912,0.00595506071693367,0.399496215260719
"654","Hedmark","didrik_holmsen","DHUB","UB",8,11.176821775,0.889423216774191,0.234215068,"0221",56.43464358,0,18.91236981,0.0978542177692548,0,0.81603255344725
"655","Trøndelag","selbu_flub","FLUB","UB",8,12.90225165,1.02672856355653,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.642379124229869,0,0.512465919102217
"656","Trøndelag","hi_tydal","HIUB","UB",8,13.6974712875,1.09001013163247,0.214070788,"1665",16.47588281,0.419443553,0,0.586703737002267,0.0744382589616709,0.484696829889782
"657","Hedmark","halvard_pramhus","HPUB","UB",8,4.4178803875,0.351563750829682,0.335469416,"0420",62.64905485,0,13.92362896,0.114792248104239,0.346386031701642,0.0113600819505418
"658","Trøndelag","selbu_kl","KLUB","UB",8,7.0785096125,0.563289897276436,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.0333041904336149,0.422064928312674,0.107920778530147
"659","Trøndelag","singsaas","LAUB","UB",8,1.5235811125,0.121242732627912,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.00932706853847451,0.0498736335043195,0.0858317302929822
"660","Hedmark","maarud_1","M1UB","UB",8,26.9443993,2.1441671686184,0.502955834,"0419",49.08527729,0.828135374,16.24462266,1.44121087987851,0.687809512805839,0.0151467759340557
"661","Hedmark","maarud_2","M2UB","UB",8,7.7514734,0.61684265392767,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.398557710392294,0.0476404857354694,0.206374822101509
"662","Hedmark","maarud_3","M3UB","UB",8,6.3713284625,0.50701420943448,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.281416200709463,0.113890536211357,0.148943296684881
"663","Trøndelag","malvik","MAUB","UB",8,9.494139675,0.755519629840565,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.234042440753685,0.171207995611843,0.46702559130005
"664","Hedmark","stig_dahlen","SDUB","UB",8,53.4925921375,4.25680522874089,1,"0221",56.43464358,0,18.91236981,3.37211342681388,0.210660272861529,0.674031529065478
"665","Trøndelag","sl_tydal","SEUB","UB",8,12.1158768875,0.964150848269236,0.132712131,"1665",16.47588281,0.419443553,0,0.839633502024063,0.0823783399175825,0.272641966813002
"666","Trøndelag","selbu_sl","SLUB","UB",8,9.2405904,0.735342819623757,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.515955964187302,0,0.348375846483281
"667","Hedmark","stangeskovene_aurskog","SSAUB","UB",8,5.1507439625,0.409883181116306,0.114068355,"0221",56.43464358,0,18.91236981,0.194794034686217,0.182373734456094,0.108551894194066
"668","Hedmark","stangeskovene_eidskog","SSBUB","UB",8,6.2094971625,0.494136083763487,0.090462104,"0420",62.64905485,0,13.92362896,0.314285213782182,0.0662500504758871,0.151467759340557
"669","Hedmark","truls_holm","THUB","UB",8,15.9061653875,1.26577242352892,0.294777374,"0221",56.43464358,0,18.91236981,0.745200970302398,0.181629351866477,0.384349439326663
"670","Trøndelag","steinkjer_1bbb","1BBB","B",9,6.913773115,0.550180583334051,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.221456940544159,0,0.328723642789892
"671","Telemark","nome_cappelen1","1CAB","B",9,5.36424304,0.426872897881148,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.0480281118435015,0.359244139659668,0.0316076743388533
"672","Telemark","drangedal1","1DRB","B",9,9.768550105,0.777356518025802,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.141083653698241,0.48081344927834,0.155459415049221
"673","Telemark","fritsoe1","1FRB","B",9,5.466116945,0.43497976565756,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.00600601576351398,0.161181781292171,0.348382859247961
"674","Telemark","furesdal","1FYB","B",9,2.562875625,0.20394716212424,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.0543086401749263,0.124301204216843,0.0524916378199337
"675","Trøndelag","namdalseid_1kub","1KB","B",9,6.335415355,0.504156335144272,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.227277017179208,0,0.276879317965065
"676","Telemark","kviteseid1","1KVB","B",9,5.34589057,0.425412454721925,0.105926078,"0829",34.25057033,13.40190923,2.936689407,0.289206460761808,0.177573148881205,0.0632258926926863
"677","Telemark","notodden1","1NOB","B",9,5.547613755,0.44146507573642,0.154754533,"0807",45.75073179,7.549714848,3.55799475,0.0913016705626192,0.341486824771548,0.034706321609013
"678","Trøndelag","nsb_verdal","1NSB","B",9,11.47797523,0.913388247270417,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.266391373669565,0.0601016811597924,0.616946033020956
"679","Trøndelag","sub_namdalseid","1SB","B",9,2.415429535,0.192213775092704,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.12451309196723,0.0218551567853791,0.0567731047327846
"680","Trøndelag","verdal_1vb","1VBB","B",9,1.254470695,0.0998276060365877,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.0511127150162246,0.0564591550288959,0.0127410494973822
"681","Trøndelag","steinkjer_2bbb","2BBB","B",9,10.59889191,0.8434330193866,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.16347097925416,0,0.67996204013244
"682","Telemark","nome_cappelen2","2CAB","B",9,7.526216875,0.598917309218944,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.12243710194588,0.486277238474684,0.0277496590464663
"683","Telemark","fritsoe2","2FRB","B",9,7.403615525,0.589161003777824,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.0864438057205426,0,0.502717198057281
"684","Telemark","kviteseid2","2KVB","B",9,8.543122275,0.679840069752364,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.288105890802157,0.371537665351444,0.205965346274485
"685","Trøndelag","verdal_2vb","2VBB","B",9,18.83962863,1.49921001124005,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.690628495397322,0.0273189459817238,0.794922042851862
"686","Telemark","drangedal3","3DRB","B",9,0.41621375,0.0331212378476572,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0334597405172457,0.0163913675890343,0
"687","Telemark","kviteseid3","3KVB","B",9,4.85328083,0.386211817153818,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.11106296104344,0,0.275148856110378
"688","Telemark","notodden3","3NOB","B",9,9.67022915,0.769532385026919,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.0154410454660854,0.747173172600147,0.00691816696068639
"689","Telemark","drangedal4","4DRB","B",9,8.01750661,0.638012904126722,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.501578920710626,0.0491741027671029,0.124140457724321
"690","Telemark","notodden4","4NOB","B",9,5.207349845,0.414387734120283,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.067761845972217,0.142058519104964,0.272756492057469
"691","Telemark","notodden5","5NOB","B",9,11.834265295,0.941740909780058,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.145410494889593,0.0846887325433439,0.753986048618794
"692","Telemark","notodden6","6NOB","B",9,8.68438632,0.691081505273817,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.0327054511292526,0.543647025036304,0.11472902910826
"693","Trøndelag","bratsberg","BRB","B",9,4.27021396,0.339812829897009,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.184284829014499,0.0163913675890343,0.196443089450657
"694","Trøndelag","selbu_flub","FLB","B",9,9.089281895,0.72330207137246,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.0904707337455825,0,0.632831337626877
"695","Trøndelag","hi_tydal","HIB","B",9,6.87672948,0.547232744523879,0.214070788,"1665",16.47588281,0.419443553,0,0.275258333225308,0.00546378919634477,0.270608463999485
"696","Trøndelag","selbu_kl","KLB","B",9,9.572462855,0.761752390468403,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.360656618293692,0.271823512518152,0.12927225965656
"697","Trøndelag","singsaas","LAB","B",9,4.414288735,0.35127793620506,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.0480538994536725,0.118837415020499,0.184386621730889
"698","Hedmark","maarud_1","M1B","B",9,20.22274,1.6092745169311,0.502955834,"0419",49.08527729,0.828135374,16.24462266,1.07278429179828,0.337388982874289,0.19910124225853
"699","Hedmark","maarud_2","M2B","B",9,10.158043525,0.808351419573185,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.413420315175459,0.0259529986826376,0.368978105715088
"700","Hedmark","maarud_3","M3B","B",9,3.2061654,0.255138535890102,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.0191210061658884,0.276831985948135,0.0567870805262248
"701","Trøndelag","malvik","MAB","B",9,5.88822987,0.468570444935924,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.0530074386982393,0,0.415563006237685
"702","Trøndelag","sl_tydal","SEB","B",9,5.385381895,0.428555074513424,0.132712131,"1665",16.47588281,0.419443553,0,0.136129004347946,0.0728505226179302,0.237788178202031
"703","Trøndelag","selbu_sl","SLB","B",9,7.98446077,0.63538319973441,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.0739020675499438,0.00546378919634477,0.56011518488538
"704","Trøndelag","steinkjer_1bbb","1BBUB","UB",9,6.636977975,0.528153925956644,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.28769885800351,0,0.240455067953134
"705","Telemark","nome_cappelen1","1CAUB","UB",9,3.9915014125,0.317633590078829,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.0132518533083621,0.210660272861529,0.100347390563119
"706","Telemark","drangedal1","1DRUB","UB",9,6.6974414125,0.53296545343387,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.201128575828566,0.145898987564875,0.295362130714086
"707","Telemark","fritsoe1","1FRUB","UB",9,19.2722973625,1.53364069498939,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.712981691369358,0.167734210193632,0.694858345974804
"708","Telemark","furesdal","1FYUB","UB",9,6.3535256375,0.505597505634605,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.0376003234744717,0.0930478237020887,0.512465919102217
"709","Trøndelag","namdalseid_1kub","1KUB","UB",9,16.276587675,1.29524969257244,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.719672207078319,0,0.575577485494116
"710","Telemark","kviteseid1","1KVUB","UB",9,4.070177725,0.323894452098138,0.105926078,"0829",34.25057033,13.40190923,2.936689407,0.0564643620481174,0.163764169715676,0.371096010384364
"711","Telemark","notodden1","1NOUB","UB",9,11.936571675,0.949882192823477,0.154754533,"0807",45.75073179,7.549714848,3.55799475,0.50190933154502,0.434719432336158,0.0265068578845974
"712","Trøndelag","nsb_verdal","1NSUB","UB",9,2.167913375,0.172517064913142,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.135993432586434,0.0476404857354694,0.049227021785681
"713","Trøndelag","sub_namdalseid","1SUB","UB",9,7.098752075,0.56490074126005,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.390712818018409,0,0.17418792324164
"714","Trøndelag","verdal_1vb","1VBUB","UB",9,2.2626697875,0.180057540632657,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.202274961589055,0.0245646254573514,0.00757338796702784
"715","Trøndelag","steinkjer_2bbb","2BBUB","UB",9,4.7886455,0.38106830101988,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.18794690786067,0,0.257495190878947
"716","Telemark","nome_cappelen2","2CAUB","UB",9,11.2115003,0.892182846110634,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.38116359902093,0.467472266279294,0.0580626410805468
"717","Telemark","fritsoe2","2FRUB","UB",9,11.4283749,0.909441178421173,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.354690509836383,0,0.554750668584789
"718","Telemark","kviteseid2","2KVUB","UB",9,6.1861647,0.492279345392796,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.0958743269614636,0.0337453440626242,0.371096010384364
"719","Trøndelag","verdal_2vb","2VBUB","UB",9,14.10718425,1.12261405324782,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.613562836606915,0.0595506071693368,0.494163564848567
"720","Telemark","drangedal3","3DRUB","UB",9,2.1011882,0.167207244198181,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.140279908901119,0.0193539473300344,0.0151467759340557
"721","Telemark","kviteseid3","3KVUB","UB",9,11.569860425,0.920700238761023,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.345122753266908,0,0.575577485494116
"722","Telemark","notodden3","3NOUB","UB",9,4.438943525,0.353239902054756,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.076031090916173,0.311648177519529,0.0624804507279797
"723","Telemark","drangedal4","4DRUB","UB",9,12.22922135,0.973170514008721,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.704315241179232,0,0.268855272829488
"724","Telemark","notodden4","4NOUB","UB",9,11.7632790375,0.936092002893699,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.343737114522487,0.276165940747799,0.316188947623412
"725","Telemark","notodden5","5NOUB","UB",9,20.6164419375,1.64060432166009,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.200609414393637,0.0645131577667815,1.39161003894137
"726","Telemark","notodden6","6NOUB","UB",9,5.1595544125,0.410584294450487,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.110063966951569,0.291053592540133,0.0189334699175696
"727","Trøndelag","bratsberg","BRUB","UB",9,19.557673525,1.55635020844062,0.19644858,"1601",79.89208961,1.335197374,31.0221955,1.21757065898699,0.00992510119488946,0.331335723557468
"728","Trøndelag","selbu_flub","FLUB","UB",9,13.38112335,1.06483596263744,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.693739952253077,0,0.494794680512486
"729","Trøndelag","hi_tydal","HIUB","UB",9,13.6730745125,1.08806869796409,0.214070788,"1665",16.47588281,0.419443553,0,0.688896387880524,0.0744382589616709,0.380562745343149
"730","Trøndelag","selbu_kl","KLUB","UB",9,8.32576895,0.66254364171676,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.0485722643181113,0.513623986835529,0.100347390563119
"731","Trøndelag","singsaas","LAUB","UB",9,2.6569965375,0.211437066360588,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.00873647040733874,0.05880622457972,0.191859161831372
"732","Hedmark","maarud_1","M1UB","UB",9,34.175723125,2.71961763454187,0.502955834,"0419",49.08527729,0.828135374,16.24462266,1.7457060831815,0.958764775426322,0.0151467759340557
"733","Hedmark","maarud_2","M2UB","UB",9,10.43576455,0.830451756537834,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.545899668290965,0.0476404857354694,0.272641966813002
"734","Hedmark","maarud_3","M3UB","UB",9,8.0116884,0.637549905685999,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.315796980829566,0.202472064375745,0.159041147307585
"735","Trøndelag","malvik","MAUB","UB",9,11.51420865,0.91627161121948,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.284948505410813,0.212893420630379,0.557906246904384
"736","Trøndelag","sl_tydal","SEUB","UB",9,13.94787195,1.10993638322765,0.132712131,"1665",16.47588281,0.419443553,0,0.681846818619948,0.101236032187872,0.352162540466795
"737","Trøndelag","selbu_sl","SLUB","UB",9,11.353341975,0.903470247966976,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.45853370490409,0,0.444936543062886
"738","Trøndelag","steinkjer_1bbb","1BBB","B",10,7.013651465,0.558128649889232,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.192002401810671,0,0.366126248078561
"739","Trøndelag","namdalseid_1kub","1KB","B",10,6.32215768,0.503101322889195,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.201430986533822,0,0.301670336355372
"740","Trøndelag","nsb_verdal","1NSB","B",10,12.470758805,0.992391453961264,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.293938643332649,0.0601016811597924,0.668401970048719
"741","Trøndelag","sub_namdalseid","1SB","B",10,2.956448615,0.235266705537219,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.133584154209318,0.0136594729908619,0.0948528148324698
"742","Trøndelag","verdal_1vb","1VBB","B",10,1.00147382,0.0796947544150615,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.0416945223150829,0.0437103135707581,0.0208699876876402
"743","Trøndelag","steinkjer_2bbb","2BBB","B",10,11.11129805,0.884209004412419,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.147213094120123,0,0.736995910292296
"744","Trøndelag","verdal_2vb","2VBB","B",10,19.153588335,1.52419413073126,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.625482822464156,0.0136594729908619,0.891881571771671
"745","Trøndelag","bratsberg","BRB","B",10,3.71510716,0.295638834315046,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.140110833432537,0.0163913675890343,0.196443089450657
"746","Trøndelag","selbu_flub","FLB","B",10,6.51364363,0.518339290626768,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.0863433375711664,0,0.575994604074136
"747","Trøndelag","hi_tydal","HIB","B",10,8.3840083,0.667178181934239,0.214070788,"1665",16.47588281,0.419443553,0,0.338169900475811,0.00546378919634477,0.327642334159342
"748","Trøndelag","selbu_kl","KLB","B",10,7.403049365,0.589115950196534,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.336855912490996,0.219917515152877,0.0431233634035472
"749","Trøndelag","singsaas","LAB","B",10,3.80354403,0.302676416821084,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.0508898153353256,0.129764993413188,0.12202160807257
"750","Hedmark","maarud_1","M1B","B",10,22.93870125,1.82540384602287,0.502955834,"0419",49.08527729,0.828135374,16.24462266,1.15216898691941,0.417979873520375,0.255254985583089
"751","Hedmark","maarud_2","M2B","B",10,13.67397323,1.08814021563038,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.522588894720012,0.0396124716734996,0.525938849236864
"752","Hedmark","maarud_3","M3B","B",10,5.21210842666667,0.414766410017461,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.0341825103297925,0.349682508566065,0.0463520866824047
"753","Trøndelag","malvik","MAB","B",10,5.7315177,0.456099686686845,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.0547911939835074,0,0.401308492703338
"754","Trøndelag","sl_tydal","SEB","B",10,5.49816726,0.437530248687511,0.132712131,"1665",16.47588281,0.419443553,0,0.13526556809153,0.0837781010106198,0.239431104838016
"755","Trøndelag","selbu_sl","SLB","B",10,11.094752835,0.882892378036535,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.085388195440766,0.0218551567853791,0.792040393399424
"756","Trøndelag","steinkjer_1bbb","1BBUB","UB",10,8.41097775,0.669324342574224,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.373962211860138,0,0.295362130714086
"757","Trøndelag","namdalseid_1kub","1KUB","UB",10,17.576706525,1.39870986336466,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.711424905356884,0,0.687284958007776
