"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","Month","Mean_Plot_Albedo","Delta_Albedo","Mean_Plot_Biomass_kg","Mean_Plot_Biomass_kg_m2","Delta_Biomass_kg","Delta_Biomass_kg_m2"
"201","Telemark","nome_cappelen2","2CAB","B",4,1,0.395121992031496,0.127222940006928,3.068776875,0.244205504451175,0.828925625,0.0659638053371444
"202","Telemark","fritsoe2","2FRB","B",4,1,0.41716936027329,0.0668671215544572,1.43078344,0.113858128485013,0.288594375,0.022965610664883
"203","Telemark","kviteseid2","2KVB","B",4,1,0.472934906320356,0.030997256130931,2.9396204,0.233927558736887,0.61534533,0.0489676254890068
"204","Trøndelag","verdal_2vb","2VBB","B",4,1,0.282712128650221,0.029392439177062,6.69288422,0.532602803577372,0.91273382,0.0726330495900741
"205","Telemark","drangedal3","3DRB","B",4,1,0.446611735621666,0.050464037485476,0.0519775,0.0041362380272795,-0.0186125,-0.00148113568914895
"206","Telemark","kviteseid3","3KVB","B",4,1,0.47920399935993,0.033453268665127,2.541852235,0.202274173904716,0.472088005,0.0375675697850707
"207","Telemark","notodden3","3NOB","B",4,1,0.431925751402065,0.0344093688000682,2.55734356,0.203506934379113,0.42939658,0.0341702941268772
"208","Telemark","drangedal4","4DRB","B",4,1,0.447889351845709,0.072952256865922,4.52367145,0.359982336095591,0.501481755,0.0399066500893244
"209","Telemark","notodden5","5NOB","B",4,1,0.410718559734224,0.0297170121018863,4.445268865,0.353743256618625,0.424452345,0.0337768444068482
"210","Telemark","notodden6","6NOB","B",4,1,0.421210672039474,0.052010157371803,2.235162865,0.177868609290096,0.334597205,0.0266263995602411
"211","Trøndelag","bratsberg","BRB","B",4,1,0.413596890235507,0.100327324655117,2.796180635,0.222512984919042,-0.0179670999999999,-0.0014297763890132
"212","Hedmark","didrik_holmsen","DHB","B",4,1,0.333232897396028,0.0633927834995713,2.63869441,0.209980629330226,0.39003408,0.0310379259031499
"213","Hedmark","fet_3","FKB","B",4,1,0.321483655640801,0.066856022036694,3.43890877,0.273659664793785,1.546432795,0.123061211741833
"214","Trøndelag","selbu_flub","FLB","B",4,1,0.368544646420122,0.0924953119148575,5.317312415,0.423138277405577,2.990873195,0.23800612657265
"215","Trøndelag","hi_tydal","HIB","B",4,1,0.453821767938156,0.0411428828934707,4.81786106,0.383393201414479,1.33291691,0.106070157478637
"216","Hedmark","halvard_pramhus","HPB","B",4,1,0.301771117892503,0.0472339983107265,5.831271875,0.464037871709497,1.184448125,0.0942553869648386
"217","Trøndelag","selbu_kl","KLB","B",4,1,0.391695360886199,0.0792726896833967,8.08458926,0.643351171798324,4.27518252,0.340208215339033
"218","Trøndelag","singsaas","LAB","B",4,1,0.429959861933127,0.0490919560387857,2.27686778,0.181187380976835,0.843604775,0.0671319349785881
"219","Trøndelag","malvik","MAB","B",4,1,0.362418995434169,0.0751931029364931,3.8170544,0.303751537905334,1.516508475,0.120679910018501
"220","Hedmark","stig_dahlen","SDB","B",4,1,0.288733344240558,0.034190633009825,3.431578455,0.27307633686045,0.92954283,0.0739706681050647
"221","Trøndelag","sl_tydal","SEB","B",4,1,0.455368818175738,0.0409491836504025,1.373778265,0.109321800793479,0.796656945,0.0633959453726191
"222","Trøndelag","selbu_sl","SLB","B",4,1,0.434471689216878,0.0627252395626243,2.00484443,0.159540450582377,0.605800105,0.0482080406181696
"223","Hedmark","stangeskovene_aurskog","SSAB","B",4,1,0.373133743359367,0.0916223487264757,1.71122416666667,0.136174892431655,0.418109166666667,0.0332720703135166
"224","Hedmark","stangeskovene_eidskog","SSBB","B",4,1,0.279822757515956,0.0334883315705403,3.68251,0.293044834742668,0.979533333333333,0.0779487859616406
"225","Hedmark","eidskog","STSKNB","B",4,1,0.303933185534528,0.0490671709700675,5.936776875,0.472433692844953,1.244825,0.0990600260171843
"226","Hedmark","truls_holm","THB","B",4,1,0.35984719850702,0.0807157063090257,2.74154224,0.218164999595614,0.756899375,0.0602321384772081
"227","Trøndelag","steinkjer_1bbb","1BBUB","UB",4,1,0.449060511056257,0.079428097974879,2.61956115,0.208458052876995,1.178861475,0.0938108154834264
"228","Telemark","nome_cappelen1","1CAUB","UB",4,1,0.397426879405312,0.129920532785614,1.7412378625,0.138563306457821,-0.0721915624999998,-0.00574482201070123
"229","Telemark","drangedal1","1DRUB","UB",4,1,0.447458148225751,0.114204512755758,1.6857928125,0.134151129569082,0.4197850625,0.0334054338665076
"230","Telemark","fritsoe1","1FRUB","UB",4,1,0.450143425653188,0.033270367812018,7.6279831625,0.607015613066812,2.2692181375,0.180578641768455
"231","Telemark","furesdal","1FYUB","UB",4,1,0.404343639927634,0.0570832294112678,4.7386002875,0.377085829546151,0.9819621,0.078142061071949
"232","Trøndelag","namdalseid_1kub","1KUB","UB",4,1,0.402025325267609,0.119629474775079,4.955029425,0.394308713077271,1.1938012,0.0949996810245182
"233","Telemark","kviteseid1","1KVUB","UB",4,1,0.461214702367723,0.0480512630215065,0.9919467125,0.0789366112890651,0.131984,0.0105029530045204
"234","Trøndelag","nsb_verdal","1NSUB","UB",4,1,0.283663952630424,0.018293258656062,0.778313,0.0619361806113412,0.1371951,0.0109176391664935
"235","Trøndelag","sub_namdalseid","1SUB","UB",4,1,0.449296851118694,0.0687705509732103,1.800555125,0.143283624226598,0.334258125,0.0265994164311893
"236","Trøndelag","verdal_1vb","1VBUB","UB",4,1,0.333191903263359,0.059528594314628,1.346718375,0.107168443166967,0.6744109625,0.0536679191786189
"237","Trøndelag","steinkjer_2bbb","2BBUB","UB",4,1,0.454069517068801,0.084696880345093,2.72817435,0.217101216709509,1.036531625,0.0824845658949124
"238","Telemark","nome_cappelen2","2CAUB","UB",4,1,0.396142253585946,0.128594810839,3.649720675,0.290435543165469,0.5499314625,0.0437621553093152
"239","Telemark","fritsoe2","2FRUB","UB",4,1,0.429656042762058,0.0736900117071325,3.360939775,0.267455089312706,1.289054075,0.1025796639745
"240","Telemark","kviteseid2","2KVUB","UB",4,1,0.464334693431873,0.0253660466551283,2.4032831875,0.191247199470136,1.6706493,0.132946047134007
"241","Trøndelag","verdal_2vb","2VBUB","UB",4,1,0.288417240111318,0.0278329570497298,4.721734025,0.37574365502197,2.293170025,0.182484672414458
"242","Telemark","drangedal3","3DRUB","UB",4,1,0.449556318324323,0.0611610770776188,0.511806375,0.0407282572435971,0.2161954375,0.01720428627602
"243","Telemark","kviteseid3","3KVUB","UB",4,1,0.463779882181995,0.029819110900172,6.2103119125,0.494200919508429,0.75396515,0.0599986402707611
"244","Telemark","notodden3","3NOUB","UB",4,1,0.432147890359962,0.034114932353974,1.7976233125,0.143050318000801,0.5823793,0.0463442721746989
"245","Telemark","drangedal4","4DRUB","UB",4,1,0.447112127901096,0.0695172049864053,5.398501075,0.42959906568658,1.9940695,0.158683008896892
"246","Telemark","notodden5","5NOUB","UB",4,1,0.362160686520432,0.0175077973203013,12.30080355,0.978866844492417,1.9389449375,0.154296335593065
"247","Telemark","notodden6","6NOUB","UB",4,1,0.429236784956947,0.055004161708844,1.4517130375,0.115523652934538,0.5423792375,0.043161168339269
"248","Trøndelag","bratsberg","BRUB","UB",4,1,0.403550823302022,0.0962260217539745,5.3464877625,0.425459977791101,1.0846428,0.086313131554517
"249","Hedmark","didrik_holmsen","DHUB","UB",4,1,0.322965829860423,0.0597513700120215,2.661732625,0.211813952228858,1.422713875,0.113215972905837
"250","Hedmark","fet_3","FKUB","UB",4,1,0.341067000251379,0.0732938015282975,2.3601697,0.187816337145358,0.956679975,0.0761301734891404
"251","Trøndelag","selbu_flub","FLUB","UB",4,1,0.37504959968721,0.0953812491058338,4.43109125,0.352615037864373,1.26579125,0.100728467179985
"252","Trøndelag","hi_tydal","HIUB","UB",4,1,0.457498500769271,0.0439954495116185,4.41369705,0.351230851408808,1.9966724875,0.158890148060608
"253","Hedmark","halvard_pramhus","HPUB","UB",4,1,0.312175706168359,0.0468445273307635,1.4146313875,0.112572788986786,0.2050621375,0.0163183264120575
"254","Trøndelag","selbu_kl","KLUB","UB",4,1,0.389514973753569,0.0658692820826315,4.71711345,0.375375961346382,2.246924425,0.178804564496332
"255","Trøndelag","singsaas","LAUB","UB",4,1,0.415951976608418,0.0491382077079245,1.961778225,0.156113350879397,0.0697493750000004,0.00555047890441016
"256","Trøndelag","malvik","MAUB","UB",4,1,0.370824868447232,0.0751381496983548,4.2247418875,0.336194277341505,2.6700325375,0.212474438279661
"257","Hedmark","stig_dahlen","SDUB","UB",4,1,0.273050784489777,0.0288944122279738,14.4559296875,1.15036633337725,3.454436275,0.274895304381102
"258","Trøndelag","sl_tydal","SEUB","UB",4,1,0.45465278099369,0.0392173479122483,4.19092075,0.333502876734447,1.8327138625,0.145842735244958
"259","Trøndelag","selbu_sl","SLUB","UB",4,1,0.436513551774946,0.06295957688704,2.408888325,0.191693242140053,0.86035855,0.0684651580319378
"260","Hedmark","stangeskovene_aurskog","SSAUB","UB",4,1,0.372212938390405,0.0937343341444093,2.29339565,0.182502627081475,-0.154187316666667,-0.0122698368047877
"261","Hedmark","stangeskovene_eidskog","SSBUB","UB",4,1,0.29745595707352,0.0331979103942327,0.9966579375,0.0793115186624491,0.4321058375,0.0343858899884941
"262","Hedmark","eidskog","STSKNUB","UB",4,1,0.313212397582845,0.0557925197113812,3.5194683875,0.280070395463144,-0.582051745833333,-0.0463182062423212
"263","Hedmark","truls_holm","THUB","UB",4,1,0.35971289249646,0.0814660423669337,6.25973035,0.49813351381243,1.7553076,0.139682940593386
"264","Trøndelag","steinkjer_1bbb","1BBB","B",5,1,0.44889973203195,0.0803019274407288,2.43780721,0.193994533888281,0.548718905,0.0436656630493611
"265","Telemark","nome_cappelen1","1CAB","B",5,1,0.406728812444158,0.13268330410494,1.995560175,0.158801633044289,0.560396875,0.0445949663747505
"266","Telemark","drangedal1","1DRB","B",5,1,0.430479648885964,0.100250375679993,4.303471025,0.342459343040748,1.4742775,0.117319275807081
"267","Telemark","fritsoe1","1FRB","B",5,1,0.44010280841529,0.042134053316029,1.83159698,0.145753856559594,0.512056875,0.0407481914002194
"268","Telemark","furesdal","1FYB","B",5,1,0.406941446857168,0.0518247885298543,1.587889375,0.126360221557175,0.244833125,0.019483201038193
"269","Trøndelag","namdalseid_1kub","1KB","B",5,1,0.407279078416451,0.122265472818645,2.346109795,0.186697485455282,0.421770885,0.0335634605999967
"270","Telemark","kviteseid1","1KVB","B",5,1,0.463968113689324,0.0442590728856648,3.28562019,0.261461347180516,0.367832155,0.0292711528481971
"271","Trøndelag","nsb_verdal","1NSB","B",5,1,0.275832586449632,0.0165897988674062,3.427155835,0.272724395943241,0.71599663,0.0569772014508194
"272","Trøndelag","sub_namdalseid","1SB","B",5,1,0.452259330249741,0.0682166144855757,1.02877594,0.0818673880925056,0.17425446,0.0138667293324045
"273","Trøndelag","verdal_1vb","1VBB","B",5,1,0.336552016507677,0.063107481238136,0.77768926,0.0618865449592391,-0.412418333333333,-0.0328192081858605
"274","Trøndelag","steinkjer_2bbb","2BBB","B",5,1,0.438945688458167,0.0744940832326242,6.54583716,0.520901170344307,0.36033572,0.0286746055052885
"275","Telemark","nome_cappelen2","2CAB","B",5,1,0.390775086023107,0.124021792770466,4.032918125,0.320929427339324,0.96414125,0.0767239228881495
"276","Telemark","fritsoe2","2FRB","B",5,1,0.415857170662623,0.0678650425930445,1.983595715,0.157849531569076,0.552812275,0.0439914030840631
"277","Telemark","kviteseid2","2KVB","B",5,1,0.467353393715908,0.0231664895220453,3.75899757,0.299131522167961,0.81937717,0.0652039634310742
"278","Trøndelag","verdal_2vb","2VBB","B",5,1,0.278991591131393,0.0271563214857438,7.972028595,0.634393878682094,1.279144375,0.101791075104722
"279","Telemark","drangedal3","3DRB","B",5,1,0.455580691691828,0.0690128941859645,0.59326,0.0472101307693489,0.5412825,0.0430738927420694
"280","Telemark","kviteseid3","3KVB","B",5,1,0.47757318465653,0.0309975230331012,2.64621371,0.210578996212022,0.104361475,0.00830482230730564
"281","Telemark","notodden3","3NOB","B",5,1,0.429203793619311,0.0327298518782663,3.304225105,0.262941879274543,0.746881545,0.059434944895431
"282","Telemark","drangedal4","4DRB","B",5,1,0.449804724631711,0.0762548610690423,4.242849245,0.337635215067733,-0.280822205,-0.0223471210278578
"283","Telemark","notodden5","5NOB","B",5,1,0.400907671922529,0.0212385320226337,6.28314354,0.499996676273455,1.837874675,0.14625341965483
"284","Telemark","notodden6","6NOB","B",5,1,0.420830076144894,0.0528976217940915,2.665424115,0.212107711669295,0.43026125,0.0342391023791989
"285","Trøndelag","bratsberg","BRB","B",5,1,0.412721194486853,0.0991032014863137,2.92014442,0.232377709492608,0.123963785,0.00986472457356552
"286","Hedmark","didrik_holmsen","DHB","B",5,1,0.33021145537905,0.0612812671709838,4.56155783,0.36299723842202,1.92286342,0.153016609091794
"287","Hedmark","fet_3","FKB","B",5,1,0.3208086743471,0.0712379372798307,4.97256075,0.395703811593621,1.53365198,0.122044146799836
"288","Trøndelag","selbu_flub","FLB","B",5,1,0.359482958010354,0.0855980821468835,7.756038335,0.617205919912742,2.43872592,0.194067642507165
"289","Trøndelag","hi_tydal","HIB","B",5,1,0.452400824581039,0.0433380623858005,6.056886685,0.481991727832617,1.239025625,0.0985985264181375
"290","Hedmark","halvard_pramhus","HPB","B",5,1,0.300493082721354,0.0473094923203478,6.48113375,0.515752236576106,0.649861874999999,0.0517143648666087
"291","Trøndelag","selbu_kl","KLB","B",5,1,0.392664119275807,0.0793436191499485,8.23788108,0.655549747242601,0.15329182,0.0121985754442765
"292","Trøndelag","singsaas","LAB","B",5,1,0.429858205556738,0.0506657265185897,2.49712535,0.19871492148629,0.22025757,0.0175275405094546
"293","Trøndelag","malvik","MAB","B",5,1,0.357595500366955,0.0715319428417898,4.708929415,0.374724696534039,0.891875015,0.0709731586287041
"294","Hedmark","stig_dahlen","SDB","B",5,1,0.287975622749288,0.034387820596056,4.53772316,0.361100535648288,1.106144705,0.0880241987878382
"295","Trøndelag","sl_tydal","SEB","B",5,1,0.454089305773761,0.0365371652482538,1.89353014,0.150682340837244,0.519751875,0.0413605400437655
"296","Trøndelag","selbu_sl","SLB","B",5,1,0.432884663344683,0.0612887448635727,3.47377502,0.276434232811074,1.46893059,0.116893782228697
"297","Hedmark","stangeskovene_aurskog","SSAB","B",5,1,0.371954831033018,0.091954790978813,2.45617583333333,0.195456262488928,0.744951666666667,0.059281370057273
"298","Hedmark","stangeskovene_eidskog","SSBB","B",5,1,0.283806006428392,0.0374802999942582,3.610563125,0.287319484344535,-0.0719468750000001,-0.00572535039813238
"299","Hedmark","eidskog","STSKNB","B",5,1,0.30064229160705,0.0470260094911955,7.78699375,0.619669273569097,1.850216875,0.147235580724145
"300","Hedmark","truls_holm","THB","B",5,1,0.354990980665984,0.076956514827392,5.57385816,0.443553539128548,2.83231592,0.225388539532935
"301","Trøndelag","steinkjer_1bbb","1BBUB","UB",5,1,0.446282978249037,0.0785343281431787,3.515156075,0.279727232537878,0.895594925,0.0712691796608827
"302","Telemark","nome_cappelen1","1CAUB","UB",5,1,0.396393026097368,0.125611556957276,1.919325975,0.152735108162961,0.1780881125,0.0141718017051403
"303","Telemark","drangedal1","1DRUB","UB",5,1,0.447071286692861,0.114246852084475,2.802289825,0.222999138812436,1.1164970125,0.0888480092433543
"304","Telemark","fritsoe1","1FRUB","UB",5,1,0.446768728818262,0.0346383044802527,9.3452098125,0.74366816794513,1.71722665,0.136652554878318
"305","Telemark","furesdal","1FYUB","UB",5,1,0.41382620332371,0.0618451108816033,4.1205504,0.327902982209643,-0.6180498875,-0.0491828473365074
"306","Trøndelag","namdalseid_1kub","1KUB","UB",5,1,0.394157619395188,0.113144365479973,7.0407671,0.560286443561894,2.085737675,0.165977730484624
"307","Telemark","kviteseid1","1KVUB","UB",5,1,0.458659970311309,0.0441861615541252,1.6837473125,0.133988353851035,0.6918006,0.0550517425619695
"308","Trøndelag","nsb_verdal","1NSUB","UB",5,1,0.283810115290189,0.018978399802871,0.7405942,0.0589346138775939,-0.0377188000000002,-0.0030015667337473
"309","Trøndelag","sub_namdalseid","1SUB","UB",5,1,0.448324731834508,0.068506984613559,1.827536125,0.145430703986379,0.0269809999999999,0.00214707975978121
"310","Trøndelag","verdal_1vb","1VBUB","UB",5,1,0.333451951195081,0.0610736960239205,0.709537025,0.0564631624177339,-0.63718135,-0.0507052807492335
"311","Trøndelag","steinkjer_2bbb","2BBUB","UB",5,1,0.451940959107428,0.0836279582806913,2.819965425,0.224405718368494,0.0917910749999997,0.00730450165898447
"312","Telemark","nome_cappelen2","2CAUB","UB",5,1,0.395305660981419,0.128910947368642,4.9169112625,0.391275366085543,1.2671905875,0.100839822920074
"313","Telemark","fritsoe2","2FRUB","UB",5,1,0.425185072312241,0.0743785651791442,4.896481675,0.389649631167567,1.5355419,0.12219454185486
"314","Telemark","kviteseid2","2KVUB","UB",5,1,0.46158532058883,0.02719821392788,2.8148091125,0.223995392057243,0.411525925,0.0327481925871073
"315","Trøndelag","verdal_2vb","2VBUB","UB",5,1,0.282952823987153,0.0259941020938488,6.9701598375,0.554667696139364,2.2484258125,0.178924041117393
"316","Telemark","drangedal3","3DRUB","UB",5,1,0.45306614237444,0.0670010484287382,0.6957594375,0.0553667768404808,0.1839530625,0.0146385195968837
"317","Telemark","kviteseid3","3KVUB","UB",5,1,0.460166196749831,0.0282963175612457,6.8760902125,0.547181873232588,0.6657783,0.0529809537241595
"318","Telemark","notodden3","3NOUB","UB",5,1,0.429774163258349,0.0334214597464957,2.48792505,0.197982784874825,0.6903017375,0.0549324668740245
"319","Telemark","drangedal4","4DRUB","UB",5,1,0.442299646398516,0.070102916366266,6.7584018,0.537816526935582,1.359900725,0.108217461249001
"320","Telemark","notodden5","5NOUB","UB",5,1,0.348683841057585,0.00990589788570323,14.6983169,1.16965489488307,2.39751335,0.190788050390655
"321","Telemark","notodden6","6NOUB","UB",5,1,0.428964250195708,0.05591239810441,2.0234781,0.161023270926598,0.5717650625,0.0454996179920607
"322","Trøndelag","bratsberg","BRUB","UB",5,1,0.396849427216914,0.0917204026146062,7.4910048,0.596115221322557,2.1445170375,0.170655243531456
"323","Hedmark","didrik_holmsen","DHUB","UB",5,1,0.317162882882542,0.0571190394937147,4.3817789,0.348690885735384,1.720046275,0.136876933506526
"324","Hedmark","fet_3","FKUB","UB",5,1,0.339057595597753,0.072917400476426,3.2645715125,0.25978634664568,0.9044018125,0.0719700095003223
"325","Trøndelag","selbu_flub","FLUB","UB",5,1,0.370396532499876,0.092310040924203,6.28809725,0.500390879990027,1.857006,0.147775842125654
"326","Trøndelag","hi_tydal","HIUB","UB",5,1,0.452013123562491,0.0401080637786598,5.9902963,0.476692633365046,1.57659925,0.125461781956237
"327","Hedmark","halvard_pramhus","HPUB","UB",5,1,0.309883092853562,0.0450833166494807,2.273419225,0.180912953689448,0.8587878375,0.0683401647026622
"328","Trøndelag","selbu_kl","KLUB","UB",5,1,0.387450559256832,0.068611718641968,5.405448575,0.430151930170146,0.688335125,0.0547759688237638
"329","Trøndelag","singsaas","LAUB","UB",5,1,0.419453933213695,0.049169563741381,2.411681525,0.191915517933575,0.4499033,0.035802167054178
"330","Trøndelag","malvik","MAUB","UB",5,1,0.367764500143229,0.0743044953512215,5.1436386625,0.40931775930773,0.918896774999999,0.0731234819662256
"331","Hedmark","stig_dahlen","SDUB","UB",5,1,0.259099702308569,0.0200337632613889,24.7116575375,1.96649122454361,10.25572785,0.816124891166358
"332","Trøndelag","sl_tydal","SEUB","UB",5,1,0.444667297177714,0.0253754237826754,4.2030899,0.33447126692231,0.0121691500000001,0.000968390187863377
"333","Trøndelag","selbu_sl","SLUB","UB",5,1,0.434550999545502,0.0620309601927528,3.290888475,0.2618805839802,0.88200015,0.0701873418401466
